test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,28,512,512,1,523.0,0.5914062499999999
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,29,256,128,0,288.0,-0.225
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,30,512,128,1,313.0,0.75546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,31,512,128,1,516.0,0.596875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,32,512,128,1,425.0,0.66796875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,33,256,128,1,269.0,0.78984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,34,256,256,1,269.0,0.78984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,35,256,512,0,288.0,-0.225
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,36,256,128,1,269.0,0.78984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,37,256,256,1,269.0,0.78984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,38,256,256,1,269.0,0.78984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,39,512,128,1,533.0,0.5835937499999999
